"Time","ID","Category","Group","Event","Msg. Type","Priority","Ether Type","Src. MAC","Src. Vendor","Src. Int.","Src. Zone","Dst. MAC","Dst. Vendor","Dst. Int.","Dst. Zone","Src. IP","Src. Port","Src. Name","Src.NAT IP","Src.NAT Port","In SPI","Dst. IP","Dst. Port","Dst. Name","Dst.NAT IP","Dst.NAT Port","Out SPI","IP Protocol","ICMP Type","ICMP Code","RX Bytes","TX Bytes","Access Rule","NAT Policy","User Name","Session Time","Session Type","IDP Rule","IDP Priority","HTTP OP","URL","VPN Policy","HTTP Result","Block Cat","Application","FW Action","DPI","Notes","Message","HTTP Referer"
"11/21/2025 02:33:05","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X0","LAN","91.218.122.249","12393","","0.0.0.0","0","","172.16.0.127","443","","0.0.0.0","0","","tcp","","","60","","Custom Access Rule_13","11","","","","","","","","","","","General HTTPS","drop","","","Initiator from country blocked: Initiator IP:91.218.122.249 Country Name:Ukraine",""
"11/21/2025 02:36:19","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X0","LAN","31.134.10.86","15221","","0.0.0.0","0","","172.16.0.127","443","","0.0.0.0","0","","tcp","","","60","","Custom Access Rule_13","11","","","","","","","","","","","General HTTPS","drop","","","Initiator from country blocked: Initiator IP:31.134.10.86 Country Name:Seychelles",""
"11/21/2025 02:53:39","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X0","LAN","31.134.8.25","58579","","0.0.0.0","0","","172.16.0.127","443","","0.0.0.0","0","","tcp","","","60","","Custom Access Rule_13","11","","","","","","","","","","","General HTTPS","drop","","","Initiator from country blocked: Initiator IP:31.134.8.25 Country Name:Seychelles",""
"11/21/2025 03:24:52","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X0","LAN","78.128.114.38","55930","","0.0.0.0","0","","172.16.0.127","443","","0.0.0.0","0","","tcp","","","46","","Custom Access Rule_13","11","","","","","","","","","","","General HTTPS","drop","","","Initiator from country blocked: Initiator IP:78.128.114.38 Country Name:Bulgaria",""
"11/21/2025 03:50:00","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X0","LAN","185.244.104.2","35656","","0.0.0.0","0","","172.16.0.127","443","","0.0.0.0","0","","tcp","","","52","","Custom Access Rule_13","11","","","","","","","","","","","General HTTPS","drop","","","Initiator from country blocked: Initiator IP:185.244.104.2 Country Name:Lithuania",""
"11/21/2025 03:53:50","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X0","LAN","79.124.62.134","43016","","0.0.0.0","0","","172.16.0.127","443","","0.0.0.0","0","","tcp","","","46","","Custom Access Rule_13","11","","","","","","","","","","","General HTTPS","drop","","","Initiator from country blocked: Initiator IP:79.124.62.134 Country Name:Bulgaria",""
"11/21/2025 04:12:42","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X0","LAN","31.134.1.42","53277","","0.0.0.0","0","","172.16.0.127","443","","0.0.0.0","0","","tcp","","","60","","Custom Access Rule_13","11","","","","","","","","","","","General HTTPS","drop","","","Initiator from country blocked: Initiator IP:31.134.1.42 Country Name:Seychelles",""
"11/21/2025 04:16:13","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X0","LAN","31.134.2.202","27115","","0.0.0.0","0","","172.16.0.127","443","","0.0.0.0","0","","tcp","","","60","","Custom Access Rule_13","11","","","","","","","","","","","General HTTPS","drop","","","Initiator from country blocked: Initiator IP:31.134.2.202 Country Name:Seychelles",""
"11/21/2025 04:19:25","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X0","LAN","31.134.3.66","63809","","0.0.0.0","0","","172.16.0.127","443","","0.0.0.0","0","","tcp","","","60","","Custom Access Rule_13","11","","","","","","","","","","","General HTTPS","drop","","","Initiator from country blocked: Initiator IP:31.134.3.66 Country Name:Seychelles",""
"11/21/2025 04:23:53","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X0","LAN","31.134.6.40","45563","","0.0.0.0","0","","172.16.0.127","443","","0.0.0.0","0","","tcp","","","60","","Custom Access Rule_13","11","","","","","","","","","","","General HTTPS","drop","","","Initiator from country blocked: Initiator IP:31.134.6.40 Country Name:Seychelles",""
"11/21/2025 04:25:48","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X0","LAN","31.134.9.237","29643","","0.0.0.0","0","","172.16.0.127","443","","0.0.0.0","0","","tcp","","","60","","Custom Access Rule_13","11","","","","","","","","","","","General HTTPS","drop","","","Initiator from country blocked: Initiator IP:31.134.9.237 Country Name:Seychelles",""
"11/21/2025 04:32:27","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","64475","","0.0.0.0","0","","52.108.36.38","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.36.38 Country Name:Brazil",""
"11/21/2025 04:33:30","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","64547","","0.0.0.0","0","","52.108.36.33","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.36.33 Country Name:Brazil",""
"11/21/2025 04:34:30","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","64572","","0.0.0.0","0","","52.108.36.33","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.36.33 Country Name:Brazil",""
"11/21/2025 04:35:44","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","64607","","0.0.0.0","0","","52.108.36.33","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.36.33 Country Name:Brazil",""
"11/21/2025 04:36:44","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","64624","","0.0.0.0","0","","52.108.36.33","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.36.33 Country Name:Brazil",""
"11/21/2025 04:37:32","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X0","LAN","31.134.9.44","39573","","0.0.0.0","0","","172.16.0.127","443","","0.0.0.0","0","","tcp","","","60","","Custom Access Rule_13","11","","","","","","","","","","","General HTTPS","drop","","","Initiator from country blocked: Initiator IP:31.134.9.44 Country Name:Seychelles",""
"11/21/2025 04:37:44","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","64644","","0.0.0.0","0","","52.108.36.33","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.36.33 Country Name:Brazil",""
"11/21/2025 04:38:46","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","64678","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 04:38:56","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X0","LAN","31.134.15.174","38541","","0.0.0.0","0","","172.16.0.127","443","","0.0.0.0","0","","tcp","","","60","","Custom Access Rule_13","11","","","","","","","","","","","General HTTPS","drop","","","Initiator from country blocked: Initiator IP:31.134.15.174 Country Name:Seychelles",""
"11/21/2025 04:39:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","64717","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 04:41:10","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","64746","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 04:42:18","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","64774","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 04:43:30","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","64792","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 04:44:42","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","64823","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 04:45:54","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","64840","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 04:47:04","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","64875","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 04:48:17","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","64926","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 04:49:28","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","64945","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 04:50:39","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","64980","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 04:51:51","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","64999","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 04:53:00","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","65031","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 04:54:09","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","65065","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 04:55:20","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","65099","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 04:56:31","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","65117","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 04:57:44","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","65141","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 04:58:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","65168","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 05:00:06","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","65190","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 05:01:18","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","65231","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 05:02:30","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","65255","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 05:03:42","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","65289","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 05:04:53","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","65322","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 05:06:05","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","65346","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 05:07:17","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","65369","","0.0.0.0","0","","104.46.162.224","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.224 Country Name:Australia",""
"11/21/2025 05:17:35","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","49408","","0.0.0.0","0","","104.46.162.227","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:104.46.162.227 Country Name:Australia",""
"11/21/2025 05:21:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","49505","","0.0.0.0","0","","52.108.68.8","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.68.8 Country Name:Singapore",""
"11/21/2025 05:22:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","49548","","0.0.0.0","0","","52.108.68.8","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.68.8 Country Name:Singapore",""
"11/21/2025 05:23:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","49567","","0.0.0.0","0","","52.108.68.8","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.68.8 Country Name:Singapore",""
"11/21/2025 05:24:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","49587","","0.0.0.0","0","","52.108.68.8","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.68.8 Country Name:Singapore",""
"11/21/2025 05:24:58","1198","Security Services","Geo-IP Filter","Geo IP Initiator Blocked","Standard Message String","Alert","2048","3C:9A:77:23:B9:03","VANTIVA USA LLC","X1","WAN","2C:B8:ED:D7:21:91","SONICWALL","X0","LAN","185.244.104.2","43602","","0.0.0.0","0","","172.16.0.127","443","","0.0.0.0","0","","tcp","","","52","","Custom Access Rule_13","11","","","","","","","","","","","General HTTPS","drop","","","Initiator from country blocked: Initiator IP:185.244.104.2 Country Name:Lithuania",""
"11/21/2025 05:25:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","49606","","0.0.0.0","0","","52.108.68.8","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.68.8 Country Name:Singapore",""
"11/21/2025 05:26:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","49628","","0.0.0.0","0","","52.108.68.8","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.68.8 Country Name:Singapore",""
"11/21/2025 05:27:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","49647","","0.0.0.0","0","","52.108.68.8","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.68.8 Country Name:Singapore",""
"11/21/2025 05:28:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","49742","","0.0.0.0","0","","52.108.68.8","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.68.8 Country Name:Singapore",""
"11/21/2025 05:29:56","1199","Security Services","Geo-IP Filter","Geo IP Responder Blocked","Standard Message String","Alert","2048","00:15:5D:01:5D:01","MICROSOFT CORPORATION","X0","LAN","2C:B8:ED:D7:21:90","SONICWALL","X1","WAN","172.16.0.127","49818","","0.0.0.0","0","","52.108.68.8","443","","0.0.0.0","0","","tcp","","","48","","Default Access Rule_7","10","","","","","","","","","","","General HTTPS","drop","","","Responder from country blocked: Responder IP:52.108.68.8 Country Name:Singapore",""
